rank,rank_last_week,events,avg_points,total_points,points_lost,points_gained,country,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
88,88,47,1.52,71.47,-37.79,17.63,USA,Jimmy Walker,114380,jimmywalkerpga,Jimmy Walker,https://scontent-lga3-1.cdninstagram.com/vp/5601fa35e32e1429d5fccfc9c59a58c5/5B65E939/t51.2885-19/s150x150/14718079_196021437470414_1266162698232528896_a.jpg,true,false,13931349,Jimmy Walker
89,89,40,1.50,60.06,-1.24,52.01,USA,Tiger Woods,1142552,tigerwoods,Tiger Woods,https://scontent-lga3-1.cdninstagram.com/vp/3d8a96bae7288f7d6e87fff899d123d9/5B6CD0EF/t51.2885-19/s150x150/14714631_1792230707716749_1741038145316585472_a.jpg,true,false,425879848,Tiger Woods
90,90,52,1.48,77.14,-25.84,2.76,IND,Anirban Lahiri,5025,banstaa,Anirban Lahiri,https://scontent-lga3-1.cdninstagram.com/vp/df92c75378c335a1eda238a36b3fcc14/5B770CE0/t51.2885-19/s150x150/28157853_243864922821631_7470224244132020224_n.jpg,true,false,1247498266,Anirban Lahiri
91,91,52,1.48,76.85,-22.62,20.98,USA,Jamie Lovemark,4591,jamielovemark,Jamie Lovemark,https://scontent-lga3-1.cdninstagram.com/vp/a00ba6290b34bc80af08ca5d9d10f912/5B67B253/t51.2885-19/s150x150/14693911_297330997320301_1197301075258900480_a.jpg,true,false,4058765266,Jamie Lovemark
92,92,52,1.47,76.47,-13.68,46.04,ESP,Jorge Campillo,162,campillo.jorge,Jorge Campillo,https://scontent-lga3-1.cdninstagram.com/vp/5d14605a9232d2a3a55e361fa5a18b1b/5B5B734B/t51.2885-19/s150x150/14099361_165305757240800_358733161_a.jpg,false,false,3770026782,Jorge Campillo
93,93,50,1.45,72.56,-28.61,9.80,GER,Martin Kaymer,108694,martinkaymer59,Martin Kaymer,https://scontent-lga3-1.cdninstagram.com/vp/80ef325151e34594edd443497ceeda19/5B9CAC50/t51.2885-19/10514133_1447970235459024_1020723363_a.jpg,true,false,1395311368,Martin Kaymer
94,94,48,1.45,69.48,-19.27,12.46,USA,Lucas Glover,17640,lucasjtglover,Lucas Jonathon Thexton Glover,https://scontent-lga3-1.cdninstagram.com/vp/0ad1fc1194e689b27779fb5cfca85976/5B61749B/t51.2885-19/s150x150/19932151_633460600320970_6538873668464803840_n.jpg,false,false,20534330,Lucas Glover
95,95,52,1.44,75.02,-26.80,6.22,USA,Wesley Bryan,70514,wesleybryangolf,Wesley Bryan,https://scontent-lga3-1.cdninstagram.com/vp/23b978327a8bfe2c573c2a8eca82162d/5B9A35B1/t51.2885-19/s150x150/18879050_137078193515707_4610202983399948288_a.jpg,true,false,266162309,Wesley Bryan
96,96,49,1.44,70.68,-30.87,22.48,USA,J.B. Holmes,13,jb.holmes,JB Holmes,https://scontent-lga3-1.cdninstagram.com/vp/46b72083e282e36c9fcd2b7338834eb0/5B5BBCD8/t51.2885-19/s150x150/12728467_963796627043421_1452163424_a.jpg,false,false,2949059826,J.B. Holmes
97,97,48,1.44,69.20,-10.65,24.00,ENG,Eddie Pepperell,97,iepepperell5451,Eddie Pepperell Golf,https://instagram.fala2-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,1677011740,Eddie Pepperell
98,98,46,1.44,66.13,-30.22,4.09,ENG,Lee Westwood,157587,westwood_lee,Lee Westwood,https://scontent-lga3-1.cdninstagram.com/vp/d5cec50e368fd773978352549d4fcd1b/5B5C5A15/t51.2885-19/s150x150/25022697_935145373309188_1751739137938948096_n.jpg,true,false,1306074354,Lee Westwood
99,99,45,1.42,63.91,-25.76,16.64,ENG,Chris Wood,2222432,christophrwood,Chris Wood,https://scontent-lga3-1.cdninstagram.com/vp/874c55f827eca261819eda77f3ef013f/5B57E2BE/t51.2885-19/s150x150/25008559_1547956825251990_5152002413321781248_n.jpg,true,false,145649188,Chris Wood
100,100,47,1.40,65.93,-13.16,27.15,ENG,Matt Wallace,4316,mattwallacegolf,Matt Wallace,https://scontent-lga3-1.cdninstagram.com/vp/dce428925a52ef568827fa581adc6ceb/5B6BB145/t51.2885-19/s150x150/28752457_200053403919727_6074714547036356608_n.jpg,true,false,354105871,Matt Wallace
101,101,48,1.39,66.96,-18.27,21.43,SCO,Martin Laird,1091,martinlaird40,Martin Laird (Boaz),https://scontent-lga3-1.cdninstagram.com/vp/a744a4ee0f84268417236e7895020923/5B556D93/t51.2885-19/s150x150/29400847_211056319654529_7936527473364172800_n.jpg,false,false,1956028803,Martin Laird
102,102,42,1.39,58.41,-13.12,,USA,Chan Kim,8459,chankimberly,Kimberly Chan,https://scontent-lga3-1.cdninstagram.com/vp/d2af78447beadf021537bb7195d0a7ff/5B9B51C6/t51.2885-19/s150x150/18382313_1366435663421821_5454902804323762176_a.jpg,false,false,43545502,Chan Kim
103,103,52,1.37,71.45,-21.43,5.12,KOR,Sung Kang,894153,sungkangsta,sung kang,https://scontent-lga3-1.cdninstagram.com/vp/93d28bf0fc51cd14152960e9ffa41cf4/5B9927F7/t51.2885-19/s150x150/18809501_822580217906556_8175357573763956736_a.jpg,true,false,26516419,Sung Kang
104,104,52,1.36,70.46,-11.12,26.06,KOR,Sungjae Im,757,kt_s.j,임성재,https://scontent-lga3-1.cdninstagram.com/vp/65e6017de97db70bfe4aa5013d142eb6/5B5A1F58/t51.2885-19/s150x150/29403739_1880094745394694_7303299756057427968_n.jpg,false,false,2606092238,Sungjae Im
105,105,52,1.35,70.43,-22.83,5.48,DEN,Thorbjørn Olesen,42841,thorbjornolesen,Thorbjorn Olesen,https://scontent-lga3-1.cdninstagram.com/vp/72a3aa1a7e3cff8801fefef5af5c5656/5B56DD8E/t51.2885-19/s150x150/16230953_592740147593867_8730197684037615616_n.jpg,true,false,216755716,Thorbjørn Olesen
106,106,52,1.35,70.37,-35.64,19.90,SCO,Russell Knox,38,russellknox,Russell Knox,https://scontent-lga3-1.cdninstagram.com/vp/19e9c671f06b7917966e2635b5bd6a4b/5B6D75F3/t51.2885-19/11380064_1161860633830250_393967060_a.jpg,false,true,496513033,Russell Knox
107,107,41,1.35,55.29,-8.49,1.76,AUS,Wade Ormsby,2713,wadeormsbygolf,Wade Ormsby,https://scontent-lga3-1.cdninstagram.com/vp/c5682feea26af811290e52180b5c980a/5B64A866/t51.2885-19/s150x150/26155610_208611586363892_1818870821100191744_n.jpg,false,false,6867440009,Wade Ormsby
108,108,52,1.34,69.77,-16.38,23.25,USA,Grayson Murray,7119,graysonmurray,Grayson Murray,https://scontent-lga3-1.cdninstagram.com/vp/f3852621ed5355526935ebf88901c885/5B683D6B/t51.2885-19/s150x150/21985343_280776445749324_5309115031428792320_n.jpg,true,false,2243080349,Grayson Murray
109,109,52,1.34,69.65,-9.88,19.22,USA,Austin Cook,4961,austincookgolf,Austin Cook,https://scontent-lga3-1.cdninstagram.com/vp/de3d589014f95bd43b1780853f0768c8/5B9CF714/t51.2885-19/10538664_1438597369752779_536179508_a.jpg,true,false,598526114,Austin Cook
110,110,40,1.32,52.81,-15.22,31.69,USA,Ryan Palmer,1332,ryan__palmer,Ryan Palmer,https://scontent-lga3-1.cdninstagram.com/vp/c8c58ffcd31d8ef0df060860860f9807/5B7A265C/t51.2885-19/s150x150/27891207_1555443527903636_8228558659349643264_n.jpg,false,false,292973315,Ryan Palmer
111,111,52,1.31,68.19,-9.78,22.94,RSA,Shaun Norris,322,shaunnorris07,Shaun Norris,https://scontent-lga3-1.cdninstagram.com/vp/c721d37ae0d4f2abcb2dad79e0e7ca87/5B664691/t51.2885-19/s150x150/13743142_164302467323241_331739930_a.jpg,true,false,3566331130,Shaun Norris
112,112,52,1.30,67.45,-22.96,14.03,USA,Sean O'Hair,84,sgohair,Sean O'Hair,https://scontent-lga3-1.cdninstagram.com/vp/6925192cc94c6cc5485a39e3b77cfd07/5B985C67/t51.2885-19/10598433_614353572010918_726590650_a.jpg,false,false,1099856036,Sean O'Hair
113,113,50,1.28,64.01,-14.82,18.22,USA,Bud Cauley,26484,budcauley,budcauley,https://scontent-lga3-1.cdninstagram.com/vp/a763d5d992e3470470092f2675fbe5e3/5B60EF37/t51.2885-19/s150x150/24175510_725650527629317_615002014996234240_n.jpg,true,false,55028239,Bud Cauley
114,114,49,1.28,62.62,-10.53,25.56,USA,Andrew Landry,2130,andrewlandrygolf,Andrew Landry,https://scontent-lga3-1.cdninstagram.com/vp/cbb03fc33f75d852477f0297527209b6/5B5BB8CD/t51.2885-19/s150x150/26864132_148909962490649_2858757913281822720_n.jpg,true,false,17656849,Andrew Landry
115,115,52,1.28,66.45,-18.15,1.72,JPN,Shugo Imahira,5773,shugo_imahira05,今平 周吾,https://scontent-lga3-1.cdninstagram.com/vp/50b8fe9d52a2ea71c9e53ec55ce51190/5B66E393/t51.2885-19/s150x150/21985163_2063736643856314_5512403444230520832_n.jpg,false,false,4026283923,Shugo Imahira
116,116,52,1.28,66.43,-20.04,22.97,USA,Jason Kokrak,768,jaykokrak,Jason Kokrak,https://scontent-lga3-1.cdninstagram.com/vp/edf1375c217dff9d7bda0c1f2c58ca56/5B6206BF/t51.2885-19/s150x150/14099573_907789872658148_583481971_a.jpg,false,true,2133820288,Jason Kokrak
117,117,52,1.28,66.38,-16.15,29.27,USA,Kevin Streelman,60,kevinstreelman,Kevin Streelman,https://scontent-waw1-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,1664052472,Kevin Streelman
118,118,52,1.27,66.14,-16.30,26.23,ESP,Pablo Larrazabal,10715,plarrazabal,Pablo Larrazabal,https://scontent-lga3-1.cdninstagram.com/vp/9882be038fee05b450a353eed1969bc3/5B5D7FEB/t51.2885-19/s150x150/13116806_993508797369385_89200096_a.jpg,false,false,3188774567,Pablo Larrazabal
119,119,40,1.27,50.65,-12.45,,FRA,Victor Dubuisson,326,victordubuisson,Victor Dubuisson,https://scontent-lga3-1.cdninstagram.com/vp/973058c889806a6cf723a33a60eb6d3d/5B5B0BC9/t51.2885-19/11375280_910864592319402_813109038_a.jpg,false,false,1127251117,Victor Dubuisson
120,120,52,1.26,65.40,-7.90,31.53,USA,Brice Garnett,22,bricegarnett1,Brice Garnett,https://scontent-arn2-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,true,2954241816,Brice Garnett
121,121,51,1.25,63.93,-18.20,10.84,PAR,Fabrizio Zanotti,1421,fabrizio_zanotti_ris,Yodan Raee (Notorious),https://scontent-lga3-1.cdninstagram.com/vp/bb6039a46c7ecb4daf37899d5434456d/5B5FEEA1/t51.2885-19/s150x150/29094477_175380203104445_5671697476227170304_n.jpg,false,false,521570398,Fabrizio Zanotti
122,122,52,1.25,65.15,-17.37,17.25,NZL,Ryan Fox,523912,seanryanfox7,Sean Ryan Fox,https://scontent-lga3-1.cdninstagram.com/vp/d833893ca542006b593264fbecbd72de/5B60F66A/t51.2885-19/s150x150/23970155_298405240678306_6876591684298211328_n.jpg,true,false,503199577,Ryan Fox
123,123,52,1.22,63.47,-16.00,10.05,SWE,Alexander Björk,2108,alexxanderbjork,Alexander Björk,https://scontent-lga3-1.cdninstagram.com/vp/885af9494520fcb9e5d26f23f6bdee5a/5B5A25B9/t51.2885-19/s150x150/13391247_260967360938492_639972671_a.jpg,false,false,499624029,Alexander Björk
124,124,52,1.21,62.95,-9.97,25.87,USA,Paul Peterson,2741,stpaulpeterson,Paul Peterson,https://scontent-lga3-1.cdninstagram.com/vp/cd66d7ffca0dd40078ad2e1a5858904b/5B68A554/t51.2885-19/s150x150/26070998_144622726257558_336865473415086080_n.jpg,false,false,16183353,Paul Peterson
125,125,46,1.21,55.59,-25.99,23.13,USA,Scott Piercy,14627,scottpiercypga,Scott Piercy,https://scontent-lga3-1.cdninstagram.com/vp/96d2eba872fe956a441019c0108f7297/5B5E8D31/t51.2885-19/11005227_1451388188484951_2005690986_a.jpg,true,false,584357404,Scott Piercy
126,126,52,1.21,62.82,-20.73,4.46,USA,Hudson Swafford,6511,hud_swafford,Hudson Swafford,https://scontent-lga3-1.cdninstagram.com/vp/ac6c4e1d5569af4656e69e259a0a50e2/5B99CBBB/t51.2885-19/s150x150/16908282_1833649746889678_6845821340293791744_a.jpg,true,false,690806676,Hudson Swafford
127,127,49,1.20,58.92,-17.48,6.31,ENG,David Horsey,3599,davehorsey,David Horsey,https://scontent-lga3-1.cdninstagram.com/vp/c31d747bd4b35fc6e7f60e1fd4f085d3/5B79384B/t51.2885-19/s150x150/26865712_1987796108138121_7148261130413015040_n.jpg,true,false,226099606,David Horsey
128,128,52,1.20,62.37,-15.04,15.18,RSA,Dean Burmester,1225,burmygolf,Dean Burmester,https://scontent-lga3-1.cdninstagram.com/vp/4b77ca0a0745fcfeaf45ecc6c02f0004/5B5BAB09/t51.2885-19/s150x150/29740307_2141625262522052_1772671180747046912_n.jpg,false,false,3412836117,Dean Burmester
129,129,52,1.20,62.18,-22.02,1.21,ENG,Jordan L Smith,5,jordan.l_smith,Jordan Smith,https://scontent-lga3-1.cdninstagram.com/vp/f20299ae45aa1424f1ff8c85d6b2aead/5B55D115/t51.2885-19/s150x150/16123480_1793971434198520_1768376183386275840_n.jpg,false,true,405532836,Jordan L Smith
130,130,52,1.19,62.11,-30.89,10.40,USA,William McGirt,1032,wmcgirt,William McGirt,https://scontent-lga3-1.cdninstagram.com/vp/2c5de5b2f82d288580d4769d3387ebfe/5B5CFB04/t51.2885-19/s150x150/19429195_1052557818211732_2337498627582197760_a.jpg,false,true,226602189,William McGirt
132,132,47,1.17,54.98,-18.51,27.95,ENG,Andrew Johnston,228861,beefgolf,Andrew 'Beef' Johnston,https://scontent-lga3-1.cdninstagram.com/vp/e216160eb4f51cfce811b2c33df55206/5B7AE652/t51.2885-19/s150x150/19985085_339977976438530_6794940202767876096_a.jpg,true,false,1732610709,Andrew Johnston
133,133,40,1.16,46.44,-17.69,10.45,USA,Steve Stricker,4433,stevestrickpga,Steve Stricker,https://scontent-lga3-1.cdninstagram.com/vp/92f754f0adc19cd56506df44d098b45a/5B622FD2/t51.2885-19/s150x150/19367573_1214868651956005_7762015075157671936_a.jpg,true,false,1355588649,Steve Stricker
134,134,52,1.16,60.27,-20.40,2.00,KOR,Young-han Song,4249,y.h_ssong,송영한,https://scontent-lga3-1.cdninstagram.com/vp/86ab63d4d7e3f18720ec2ba576005d9c/5B58B2BD/t51.2885-19/s150x150/29093737_418725038574298_2932116444323774464_n.jpg,false,false,1604176491,Young-han Song
135,135,52,1.13,58.90,-14.38,21.48,USA,Patrick Rodgers,33084,prodgersgolf,Patrick Rodgers,https://scontent-lga3-1.cdninstagram.com/vp/053c7503e82dd022c834c5af052c6d04/5B6928A0/t51.2885-19/s150x150/15802888_1260462230688487_909249459941015552_n.jpg,true,false,281176632,Patrick Rodgers
136,136,52,1.13,58.55,-9.29,34.22,USA,Scott Stallings,6489,scottstallings,scottstallings,https://scontent-lga3-1.cdninstagram.com/vp/36e82dd0253647a503f274496e4265b7/5B64FA4D/t51.2885-19/10950565_1545861669019037_1255458975_a.jpg,true,false,17659436,Scott Stallings
137,137,40,1.11,44.25,-15.91,,CAN,Graham DeLaet,4075,grahamdelaet,Graham DeLaet,https://scontent-lga3-1.cdninstagram.com/vp/7838b784df34bddba71b3caa4b0a8d6b/5B7A3429/t51.2885-19/11426653_1479992248987906_714029613_a.jpg,false,false,966713514,Graham DeLaet
138,138,52,1.10,57.42,-19.80,3.26,BEL,Nicolas Colsaerts,21704,nicolascolsaerts,Nico Colsaerts,https://scontent-lga3-1.cdninstagram.com/vp/75a9ad4bb2c0e34dfb8155e2d6db5a7c/5B6F430B/t51.2885-19/11375245_488367507996969_463807889_a.jpg,true,false,284263467,Nicolas Colsaerts
139,139,46,1.10,50.61,-12.28,9.29,USA,Stewart Cink,1205,stewartcink,Stewart Cink,https://scontent-lga3-1.cdninstagram.com/vp/a19977179e002aef6a56798e226e8d87/5B58C8F8/t51.2885-19/11326145_1091506624212448_2117913228_a.jpg,false,false,338333155,Stewart Cink
140,140,44,1.09,47.84,-12.79,3.12,JPN,Shingo Katayama,16736,shingo_katayama45,片山晋呉,https://scontent-lga3-1.cdninstagram.com/vp/a4aef2199b45ec4a02adb28f05117fb4/5B5D5F6F/t51.2885-19/s150x150/20686658_255887654923573_3230970301823057920_a.jpg,false,false,5870145432,Shingo Katayama
141,141,52,1.08,56.25,-15.02,2.46,KOR,Whee Kim,8017,wheekim,Whee Kim 김민휘,https://scontent-lga3-1.cdninstagram.com/vp/341201458e8f10ac92cecff8def4dc3d/5B785024/t51.2885-19/s150x150/27578865_337350096767984_4844452853365866496_n.jpg,true,false,333905307,Whee Kim
142,142,51,1.08,54.99,-22.22,13.47,ENG,Andy Sullivan,29109,andysulligolf,Andy Sullivan,https://scontent-lga3-1.cdninstagram.com/vp/2a7d31468aae1a2b3d82e289c3d2ad75/5B5FC942/t51.2885-19/s150x150/28157685_169663370332860_5361327406953005056_n.jpg,false,false,1124559927,Andy Sullivan
143,143,48,1.08,51.74,-10.60,20.68,RSA,Darren Fichardt,105,darrenfichardt,Darren,https://scontent-lga3-1.cdninstagram.com/vp/9cb6bdc138214a9bd7cf242fee40efa3/5B79E6C6/t51.2885-19/s150x150/14482041_1598646710437505_2302776462693892096_a.jpg,false,true,297369344,Darren Fichardt
144,144,52,1.07,55.64,-11.08,6.18,SCO,Scott Jamieson,6669,scott_jamo,Scott Jamieson,https://scontent-lga3-1.cdninstagram.com/vp/c38abc7ce1f6fdbd80585be4a2af43bf/5B6AD985/t51.2885-19/s150x150/23594487_128665914481821_2012655021031686144_n.jpg,true,false,186179479,Scott Jamieson
145,145,52,1.07,55.59,-13.78,7.69,SCO,Richie Ramsay,514,ramsaygolf,Richie Ramsay,https://scontent-lga3-1.cdninstagram.com/vp/f0e6720f9de1c68141ca66b158346cfe/5B7AF5A5/t51.2885-19/s150x150/26866671_1952314038363387_8727366359991713792_n.jpg,false,false,6899992728,Richie Ramsay
146,146,52,1.07,55.42,-13.55,13.53,ESP,Adrian Otaegui,1898,adrianotaegui,Adrian Otaegui,https://scontent-lga3-1.cdninstagram.com/vp/1c5b3e9d4334beade3a8d4dd597a04ce/5B9B7E4E/t51.2885-19/s150x150/28434334_351397185346459_4262878461460217856_n.jpg,false,false,4917498936,Adrian Otaegui
147,147,51,1.07,54.34,-8.32,20.26,USA,Brian Gay,581,jbriangay,Brian Gay,https://scontent-lga3-1.cdninstagram.com/vp/c801c7a529692cabc4de2c43c9739471/5B7B22D3/t51.2885-19/10747917_832807053438279_117920881_a.jpg,true,false,609370983,Brian Gay
148,148,52,1.06,55.34,-13.44,,KOR,Hyun-woo Ryu,655,ryuuhyeon0117,류우현,https://scontent-lga3-1.cdninstagram.com/vp/478cccb35f59c467a251632af0880352/5B5A670B/t51.2885-19/s150x150/30591838_126573528196440_7289351789634125824_n.jpg,false,false,5693510946,Hyun-woo Ryu
148,148,52,1.06,55.34,-16.61,4.10,USA,J.J. Spaun,4369,jjspaun,JJ Spaun,https://scontent-lga3-1.cdninstagram.com/vp/33469a199a629735002f9d39abc4e7ea/5B655B0B/t51.2885-19/s150x150/12822313_1772016429693680_1805460674_a.jpg,true,false,21339099,J.J. Spaun
150,150,46,1.06,48.74,-12.46,7.52,FRA,Michael Lorenzo-Vera,241,lorenzo.lama.779857,Michael Veras,https://scontent-lga3-1.cdninstagram.com/vp/b208af526c02391b28b45985223c9ed4/5B9C817F/t51.2885-19/s150x150/19534736_1852103015042727_8229324546507800576_a.jpg,false,false,5680597228,Michael Lorenzo-Vera
151,151,52,1.05,54.82,-17.39,1.45,USA,Scott Brown,844,scottbrowngolf,Scott Brown,https://scontent-lga3-1.cdninstagram.com/vp/32358469134e5fd947f15235b01231f1/5B5A9E7B/t51.2885-19/s150x150/15338484_357312091300109_9135298960741629952_a.jpg,true,false,4273263908,Scott Brown
153,153,52,1.05,54.39,-25.74,11.81,KOR,Jeunghun Wang,613,wang_golf95,Jeunghun Wang / 왕정훈,https://scontent-lga3-1.cdninstagram.com/vp/217e304642e3d19efccef9a730765f00/5B54750F/t51.2885-19/s150x150/26156489_217969688748158_2174870726006276096_n.jpg,false,false,6934547578,Jeunghun Wang
154,154,52,1.03,53.81,-18.06,23.85,USA,Chris Kirk,3879,iamckirkpatrick,Chris Kirkpatrick,https://scontent-lga3-1.cdninstagram.com/vp/4519ed49cf96b325ebe83192f4f479c3/5B610884/t51.2885-19/s150x150/28765098_1066807763457027_4103494192200679424_n.jpg,true,false,7344970008,Chris Kirk
155,155,41,1.02,41.77,-8.91,18.91,JPN,Ryo Ishikawa,38320,vanquishceo,RYO ISHIKAWA🇯🇵,https://scontent-lga3-1.cdninstagram.com/vp/dcd3594dce4d41e6c1e46545b80ae519/5B69111E/t51.2885-19/s150x150/11191312_1517871821862600_1276878077_a.jpg,true,false,4101804,Ryo Ishikawa
157,157,52,1.01,52.28,-22.36,6.40,KOR,K.T. Kim,353,t_k__kim,태건👍,https://scontent-lga3-1.cdninstagram.com/vp/9b4feb826258e0bfacc54b3cb4c5f91b/5B5EC5B4/t51.2885-19/s150x150/29400754_177162546339652_4401188116472266752_n.jpg,false,false,6020013520,K.T. Kim
158,158,52,1.00,52.23,-11.39,19.48,USA,Kelly Kraft,13172,kellykraftgolf,Kelly Kraft,https://scontent-lga3-1.cdninstagram.com/vp/634a4846e26faeae1e40a4f8d6b8d5be/5B5E9DC9/t51.2885-19/s150x150/16585161_1353833037993080_4029723606291316736_a.jpg,true,false,316897608,Kelly Kraft
159,159,50,1.00,50.17,-23.40,2.54,DEN,Søren Kjeldsen,8445,sorenkjeldsengolf,Søren Kjeldsen,https://scontent-lga3-1.cdninstagram.com/vp/616bad0f5e9f6718d0738f41be0ee54a/5B6479A0/t51.2885-19/s150x150/20398644_1939861992925922_9150794094644035584_a.jpg,false,false,3504783996,Søren Kjeldsen
160,160,52,1.00,51.82,-9.72,11.79,USA,Ryan Armour,764,ryno4824,Ryan Armour,https://scontent-lga3-1.cdninstagram.com/vp/c881ec36d19f5bc179a86802573b219b/5B5D04AC/t51.2885-19/s150x150/11296886_889321807770922_1283692749_a.jpg,true,false,274527032,Ryan Armour
161,161,40,1.00,39.82,-10.66,5.40,IND,Gaganjeet Bhullar,138,gaganjeetbhullar,Gaganjeet Bhullar,https://scontent-lga3-1.cdninstagram.com/vp/e4d4edf0d83e5456496b2773649e2361/5B9B1C64/t51.2885-19/11427275_703357246461646_1467482798_a.jpg,false,false,1919830973,Gaganjeet Bhullar
162,162,52,.99,51.38,-13.51,12.03,ITA,Renato Paratore,6145,renatoparatore,Renato Paratore,https://scontent-lga3-1.cdninstagram.com/vp/197b9a1dae7895bb40007d9a53f22176/5B5CB47D/t51.2885-19/s150x150/26071874_150393072413132_8444361442915778560_n.jpg,false,false,289521529,Renato Paratore
163,163,52,.98,51.09,-15.86,10.73,USA,David Lipsky,2641,david_lipsky,David lipsky,https://scontent-lga3-1.cdninstagram.com/vp/f773e7f647d8722bf1ee658a2f83ec32/5B693474/t51.2885-19/s150x150/17266258_167127037135075_4441094693433901056_a.jpg,false,false,51424660,David Lipsky
164,164,47,.97,45.82,-15.54,6.60,RSA,Richard Sterne,45,richardsterne,Richard Sterne,https://scontent-lga3-1.cdninstagram.com/vp/134849e9a7f13dbf52cdbbdc3bf52bf0/5B6FECD5/t51.2885-19/s150x150/18512921_1320671508046098_5756701020818243584_a.jpg,false,false,5484458512,Richard Sterne
165,165,52,.97,50.51,-10.28,13.24,FRA,Julien Guerrier,74,julienguerrier,Julien Guerrier,https://scontent-lga3-1.cdninstagram.com/vp/280fa477a56641232c7f93341aae1c72/5B61AACA/t51.2885-19/11820688_446648752174820_833053366_a.jpg,false,false,483114803,Julien Guerrier
166,166,40,.96,38.51,-.87,34.11,USA,Sam Burns,7553,samburns66,Sam Burns,https://scontent-lga3-1.cdninstagram.com/vp/63a4b277df12e5c9905b8a3b6da84d14/5B696FC6/t51.2885-19/s150x150/19955770_1407367962631911_4920647849529573376_a.jpg,true,false,13209367,Sam Burns
167,167,52,.95,49.37,-16.04,3.36,ENG,Matthew Southgate,174,matthew_southgate,matthew,https://scontent-lga3-1.cdninstagram.com/vp/ecbdafcd6c527a1d9bcedc708331b145/5B5A4455/t51.2885-19/s150x150/24327863_196376137577331_1838086174070013952_n.jpg,false,true,4303868203,Matthew Southgate
168,168,40,.94,37.75,-3.15,7.77,AUS,Cameron Davis,1344,cam_davis77,Cameron Davis,https://scontent-lga3-1.cdninstagram.com/vp/95ccacdb78df9b9c580dc05f16cc53ce/5B622392/t51.2885-19/11881628_859036470841334_897482101_a.jpg,true,false,320205845,Cameron Davis
169,169,52,.94,49.04,-10.81,8.80,AUS,Jason Scrivener,243,jasonscrivener,Jason Scrivener,https://scontent-lga3-1.cdninstagram.com/vp/e8bb348bbb6cf1779d544afa179366fe/5B796F45/t51.2885-19/11375784_1476069792709428_2038167978_a.jpg,false,true,54753062,Jason Scrivener
